le journal	the newspaper	1	a77f8681f7ba6d0e299f4702142185f6	Mon mari lit seulement le journal pour la section sports.
annoncer	to announce	1	4e1d087340859a1e751b615570f899fc	Marie et moi avons quelque chose d’important à annoncer.
lui-même	himself	1	d11e7f6627c952eb207db186d2702c0c	Aimes-tu notre table de cuisine? Jérôme l’a construite lui-même.
un tour	a turn	1	1ddf2d9a7d9fa08272f955fa87e0ead7	Vas-y Louis, c’est à ton tour de jouer.
voilà	there (you go)	1	e96e7e2f0d5723785bafbabf95131ead	Voilà! J’ai enfin terminé mon examen.
une volonté	a will	1	fece3d8578f57829209becb84bca76e1	Tu dois avoir une volonté de fer pour être aussi déterminé.
envoyer	to send	1	f26aeb84ce4f6ad088af32eba9c56951	Je t’ai envoyé un message hier soir, mais tu n’as pas répondu.
paraître	to appear / to seem	1	ecc802038a3fdfa2ee03c46e768fac5a	Pardonnez-moi, je ne voulais pas paraître impoli.
puisque	because	1	7f60bd5b6d12045fc22560c0362c6ee0	Je vais me coucher tôt ce soir, puisque j’ai mal dormi hier.
établir	to establish	1	4c9ea48165f406442d47d99affa23dd9	Nous devons établir des règles avant d’emménager ensemble.
un changement	a change	1	a6f51d5ca20ca832d887ee51419e4017	Avant de publier cet article, je devrai faire quelques changements.
garder	to keep	1	f7b6bc79bae4fa6f0a91024263f053d0	Je te l’ai prêté, je n’ai jamais dit que tu pouvais le garder indéfiniment!
partager	to share	1	24b9996703a03f925f72fc53d8c0396d	Je n’ai plus faim, veux-tu partager?
interdire	to forbid	1	9b3960d8975e4b8f65b516e7aef7cf55	Je t’interdis d’utiliser ce ton avec moi, je mérite le respect.
finir	to finish	1	dd47b295098048b68dff10d118e77cbe	J’ai hâte de finir de travailler.
placer	to place	1	6f75b3135708fa225f424c44cbb74f31	Si tu pouvais placer les assiettes sur la table, ça aiderait beaucoup.
une réalité	a reality	1	5bdeba08cec87bc8c81051db95a3d1f4	L’inflation est une réalité à laquelle nous devons tous faire face.
payer	to pay	1	ce40ab329387435abec3c2ee2a679c6d	Va payer pendant que je vais chercher la voiture.
un esprit	a mind / a spirit	1	2969e0f24a4036655bca1342e59eb416	Je croyais avoir entendu un esprit, mais ce n’était que mon esprit qui me jouait des tours.
un domaine	a domain / a field	1	60d88e83c91e538e79d054646a45fd9c	Mes deux sœurs travaillent dans le domaine de la médecine.
diriger	to direct	1	f0cf3af75681a0a1847c18db8071e6ab	Rémi dirige une grande entreprise.
sentir	to feel / to smell	1	e72fcaff4bc6010ff612e2e54dfd678e	Je ne me sentais pas bien après avoir senti cette odeur atroce.
une nature	a nature	1	5893d600cf4bdba0d210b13898fc03ba	J’aime beaucoup Samuel, car il a une nature très calme.
un régime	a regime	1	077f22bcb867f50e04f24653c54efeff	Ce régime parlementaire est rempli d’injustices.
charger	to charge	1	fdc1e7f5c71654e8b15b3eb36c984b75	Malheureusement, je devrai vous charger du temps supplémentaire.
noter	to note	1	930c4a21ef47ef0b9c30facc8d56c7e2	Je vais le noter sur un morceau de papier pour ne pas oublier.
un parent	a parent	1	5d4b60cf06ff0ef45ecc33f34bd6ea05	Mon frère n’est pas prêt à devenir un parent.
tomber	to fall	1	8895d07fba73b0c2e7531d04f3809dc6	Il est normal de tomber en apprenant à faire du vélo.
un départ	a departure	1	9cfd2f524cd5ac107342b76e9ab68287	Le départ est prévu pour dix-huit heures.
mondial / mondiale	global	1	f3c864fa5087f48ca77646ca6457040a	Cette entreprise a une portée mondiale.
court / courte	short	1	f13c64066764219e3721309132092604	Frédéric a tiré la courte paille, c’est son tour!
disposer	to dispose	1	38df16120dec68734df9336b7d7e8ea5	Cette alliance pourrait nous permettre de disposer de nombreuses ressources.
une parole	a word	1	4f4217c1b418aa27507fe889db98f93d	Mon frère ne tient jamais sa parole, je ne peux pas lui faire confiance.
le fond	the bottom	1	62b36993cebc449d0acc1c816131af1f	Il y a un insecte au fond de la bouteille!
public / publique	public	1	de986f2bad762e002d248e4a8f6c4c6f	Ce groupe organisera un concert public dans le parc.
entraîner	to train	1	b75b57833bebacdb876792f50a37afb2	Je fais de la gymnastique depuis des années, je m’entraîne tous les jours.
faux / fausse	false	1	0fb31df495b54f1e938907f3f81ce503	Il n’a rien fait, ce sont de fausses accusations!
un genre	a type	1	4c5040edc65c52a91df1839d7e83d2eb	Je ne m’entends pas avec ce genre de personnes.
une communauté	a community	1	5ab12f041abf8ace1124d066cad51388	Nous voulons que notre communauté se sente en sécurité.
intéresser	to interest	1	92313585f6dee5ac1d4a16c67a381ddb	Merci, cette proposition m’intéresse beaucoup.
c’est-à-dire	in other words	1	56d3e070c049911c80104d1845fa6704	Béatrice est arachnophobe, c’est-à-dire qu’elle a peur des araignées.
retenir	to hold back / to remember	1	77e07bfb3aee7f8856665e9f0cb306a8	Je n’arriverai jamais à retenir tout ça par cœur. Je ne sais pas ce qui me retient d’abandonner.
une matière	matter / a subject	1	3c133260864464e10de92d809633f702	La chimie est ma matière favorite. Ce semestre, nous étudierons comment la matière réagit au froid extrême.
un sein	a breast	1	42c9f98975a53072a08c20794bbd849f	Ma tante s’est fait enlever un sein à cause de son cancer.
(de) la difficulté	difficulty	1	b06f22bff22602bd12ad6a26c73212e5	J’ai de la difficulté à croire que cet homme ait soixante ans.
parvenir	to achieve	1	fd757b4aab0765e6a70d5252edccf8b1	Gravir cette montagne est épuisant, je ne sais pas si je vais y parvenir.
un corps	a body	1	2e73d8b1fd8bb3ce11b73a54c393e2c7	Ma copine a un corps magnifique, je le lui rappelle tous les jours.
un appel	a call	1	a6f159d388705137981cff0d73199718	Je n’ai pas pu prendre ton appel, j’étais occupée.
un cœur	a heart	1	3f8f75c05bdd0032ca9aa1e687568fa2	Ce médecin effectuera une chirurgie à coeur ouvert.
un père	a father	1	b6cb24e905ee45e44d07694b6c90f9eb	Mon père est la personne la plus importante dans ma vie.
une organisation	an organization	1	902b2b9db0dc4cb5ca4d4268315ce4e1	Notre organisation opère dans quarante pays différents.
un secteur	a sector	1	2f6f3a014322d69400e8e849e1ecaceb	Pour étudier dans ce secteur, il te faut d’excellentes notes.
noir / noire	black	1	783981f2174232c046132bfe996ff6f1	Tu ne peux pas porter des souliers blancs avec une chemise noire!
un événement	an event	1	a4b33a5b3337616a08c89937b5618fdc	C’est le plus gros événement de l’année, tout le monde sera là.
double	double	1	bd375fee02d6a9fd80dfb7fb8b9819e7	Je voudrais un double espresso, s’il-vous-plaît.
une unité	a unit	1	3ce495f4299a0944c16521c5645c6de6	Cet ensemble de chaises comprend quatre unités.
une nation	a nation	1	51200a23f8752c76c19251e651f307ad	Notre nation devient de plus en plus accueillante.
un conseil	advice / a council	1	a79e633176d901a6a0846688a1ad16ef	J’ai quelques conseils pour le conseil étudiant.
soutenir	to support	1	c9587692055d250f6eb109a9845d0361	Je serai toujours là pour te soutenir à travers les moments difficiles.
la paix	peace	1	b91eef34dcccd5e91a83759c5a5e1533	Je n’ai pas ressenti une telle paix d’esprit depuis longtemps.
convaincre	to convince	1	3d1a1d83805f82b43d7c61538ebeb092	Comment puis-je vous convaincre de changer d’avis?
partout	everywhere	1	d25b2171765b2e8bb6505cb8861559a5	Mon chien me suit partout dans la maison.
une direction	a direction	1	c331319b7fef64e341fd1953d86de562	Dans quelle direction est notre hôtel?
manquer	to miss	1	4830c9f0707b20cbd97dcdd1182339dc	Il est seulement parti depuis trois jours, mais il me manque terriblement.
actuel / actuelle	current	1	c81394b35f40ad68de0afcf163dfd2a4	Notre situation actuelle ne nous le permet pas.
opposer	to oppose	1	ab58630eb2b3d6245e6ecb5201eb1267	La partie de ce soir opposera ces deux équipes.
une nuit	a night	1	f1128ce9e4dfdc8fd166581f300814cc	Je n’ai pas bien dormi du tout la nuit dernière.
une journée	a day	1	173f42a33f2630da68971d741f04ec23	Nous avons passé une très belle journée ensemble.
d’ailleurs	besides	1	e2aa586975ac1714495714021fc0854b	D’ailleurs, je t’en avais déjà parlé hier.
traiter	to treat	1	67ceaa5e87a0c790a0ed9e3b908e07d8	Mon fils me traite avec beaucoup de respect.
indiquer	to indicate	1	f324224a1291ae1cd0bebebb8a0930a0	Ces traces de pas indiquent qu’il y a un ours dans les parages.
signifier	to mean	1	a33508a2944be8c06e501c9193f8a449	Peux-tu m’expliquer ce que ce mot signifie?
une technique	a technique	1	c21a98cabb3a3a35bb9ca3e49e1207b9	Il est possible d’obtenir le même résultat avec différentes techniques.
rapidement	rapidly	1	93cd252c9f8be9cd5044bab9b64539aa	La sortie est dans 50 mètres, tu dois changer de voie rapidement.
autour	around	1	55ca63ba2d044e4ce7df57e9d06f461e	Asseyons-nous autour du feu pour discuter.
réduire	to reduce	1	a5340a6f3a7a7647001d86a99b447739	Les étudiants veulent que le gouvernement réduise les frais de scolarité.
d’après	according to	1	66676bfb94533d440fda2f84a7300d17	D’après ma mère, il n’y a rien de plus important que la famille.
tuer	to kill	1	e2d322bcbd899e06cf83ea21985463e6	Ce monstre a tué trente innocents sans raison.
riche	rich	1	ea5c5da6166b34e7d246e0a414081f81	Si j’étais riche, je voyagerais beaucoup plus souvent.
préférer	to prefer	1	7d4149e64ab1f6302d25042b3ac716d1	J’adore les sushis, mais ma mère préfère le filet mignon.
une rue	a street	1	1aabd4b0573a464ddc4a2dce440faabc	Pouvez-vous me dire où est la rue Papineau?
bref / brève	brief	1	9c520174007dae52bdb91349e8907e3c	Notre rencontre a été bref, j’espère qu’on se reverra bientôt.
la violence	violence	1	e63a864dc2b146d7de64176e90ac65e7	La violence n’est jamais une option à considérer.
un siècle	a century	1	22f1d00c6c52364f7d2c8f7de644de19	Le français a beaucoup changé au cours du dernier siècle.
un article	an article	1	2ff3b00d05345e7b19b6e464feb18939	J’ai lu un article très intéressant dans le journal ce matin.
nommer	to name	1	4fdc12fc799a847c32b6df5220ce37e7	Ma sœur va avoir un fils, elle veut le nommer Pierrot.
une qualité	a quality	1	4c4d722cf9eece62e25a01e8f432a991	La générosité est la plus belle qualité chez un homme.
gauche	left	1	3bf0a95395a1834228ba7377591ea097	Vous devrez tourner à gauche au troisième stop.
une solution	a solution	1	8de34fbac878d9af7303b47fd46d3585	L’alcool n’est pas une solution pour tes problèmes.
une voie	a lane	1	291db8f35ce4bc68b0c1262fb03732d0	Ce conducteur est dangereux, il est incapable de rester dans sa voie!
durer	to last	1	42fc5f73fc876cd68abd2fbaa6ee189d	Ce canapé est fait pour durer avec ses matériaux de haute qualité.
canadien / canadienne	canadian	1	ce43c4587326443870a7cfb65f7b8dcd	Ma mère est Canadienne, mais mon père est Allemand.
une erreur	a mistake	1	4089f271afafe4c66bcec78cfff047aa	Tu fais toujours la même erreur.
livrer	to deliver	1	6040985711de4db5cbc6005179cb9e68	Je peux vous le livrer avant cinq heures ce soir.
capable	capable	1	f1705ec049eb388b2c28569bc02b605d	C’est impossible, ma fille n’est pas capable de faire une chose pareille.
simplement	simply	1	90973d86ef8ec302bc01974d949a33d6	Tout simplement, je ne l’aime pas.
se souvenir	to remember	1	aa50e4303d7549029fee502530293730	Je me souviens du temps où nous jouions dehors près du lac.
une conséquence	a consequence	1	3611fe0d0ef21d62da17e2624713fe34	Tu dois assumer les conséquences de tes actes.
large	wide	1	5f7d116e9e30330751218a5f73573381	Cette bibliothèque est trop large pour ma chambre.
auprès	beside	1	c3dd3eb7818e98f2df163560bebb3abd	Viens t’assoir auprès de moi, je te lirai une histoire.
un succès	success	1	c30be5a1003b1b87ee8128defe7e140f	Elle a eu beaucoup de succès à la télévision.
un élément	an element	1	00efe298f394725448b304050b08d416	Cette catégorie comprend plusieurs éléments similaires.
local / locale	local	1	a458d3cd755b79f68038977afb643bd5	Je préfère acheter un produit local qu’un produit importé.
le contraire	the opposite	1	263dd8c215d783b647a525942f22c4c5	Charles dit une chose, mais sa copine dit le contraire.
inviter	to invite	1	c69eada96fddfd7edacb4fe658fbc08c	Nous aimerions vous inviter à notre mariage en septembre.
un extérieur	an exterior	1	4eda3ef3d7f8f608381ca97f4dbe603c	L’extérieur de cette couverture est fait en velours.
un pied	a foot	1	d633809d94d31d109dee2a566483a86c	Tout le monde a un pied plus long que l’autre.
une mission	a mission	1	64949a7e61d71fd1c31284abf9e96c75	Ma mission est secrète, je ne peux rien te dire.
un été	a summer	1	e0b8bc7559ac2e8d91f83ea93c095a65	Nous avons passé un très bel été en Italie.
une fille	a girl / a daughter	1	f88446c8d0f746af1597256be467ff8f	Ma fille ne s’entend pas bien avec les autres filles de sa classe.
répéter	to repeat	1	2b4068904d7bafe76c9c9762553f6278	Ne m’oblige pas à le répéter une troisième fois.
un texte	a text	1	f8b0244ab43a7c14bb7f2e0472b9711f	Richard a écrit un texte très touchant sur la Deuxième Guerre mondiale.
un débat	a debate	1	1a52f261b1dbe41b397d877ff4636eda	Nous faisons souvent des débats en cours de français.
une chambre	a room	1	ef6af9a7abe94b5d4ea236c397f980ce	Je vais étudier dans ma chambre, ne me dérangez pas!
une création	a creation	1	8900c0fbb67781a02260c12e1965f5fc	Elle m’a fait entendre sa dernière création.
prouver	to prove	1	2c59b75bd19e97c77490e006c986530a	L’avocat n’a pas pu prouver son innocence.
acheter	to buy	1	2d0d0cf4f726b70c7be0611c02cb24c6	Je ne sais pas quoi acheter pour son anniversaire.
profiter	to take advantage	1	4212868ae13f57cbaedc7832508ab2dd	Tu ne peux pas profiter de moi comme ça.
une production	a production	1	4b020cb18c55a3d2a88366b1aa5da839	Ce film est une production indépendante.
ignorer	to ignore	1	73790d97d3e833d5aecfbf21e6657edb	Sophie est dans tous mes cours, je ne peux pas l’ignorer.
directeur / directrice	director	1	100f3e732a86c69c8151d0b06abd58b6	La directrice de ce film est Polonaise.
la santé	health	1	6eeba8175b3ba6343801bfb2224902f8	Repose-toi, tu seras en bonne santé d’ici quelques jours.
la justice	justice	1	b64f4e86e7e17340b8f239136979dd3a	Paul est un représentant pour le ministère de la justice.
précis / précise	precise	1	ba2acb4d61d08ad7bd3886eab34bb298	Je ne comprends pas ton exemple; peux-tu être plus précis?
fixer	to set	1	1ede620d47ba212389b4e74d2652b648	Nous avons fixé la date pour le 9 octobre.
une mère	a mother	1	227ce7ea149736e0715f908e91118bf2	Jaqueline est la mère d’André.
une croissance	a growth	1	dead2ffc6ca63d9ec86dabb3d0bae3af	Notre entreprise est au milieu d’une croissance économique.
un risque	a risk	1	ded3aea0acc67739c76d5b4c697dd056	Il y a un risque élevé qu’elle perde sa vue après l’opération.
souffrir	to suffer	1	f187265f7604a808821995e9e76846a9	Aidez-le, il souffre depuis trop longtemps.
estimer	to estimate	1	c81d9d8a3ca2de7c4ac5d9e9d6422f70	Pouvez-vous estimer le prix des rénovations?
un endroit	a place / a spot	1	c0424d9d7ae8e81bce4b36ead5c23543	Il y a un endroit magnifique près de la rivière.
un comité	a committee	1	c8c65ebcbc333dae3c9a292e17d4fc45	Je partage l’opinion du comité.
impossible	impossible	1	f370344535aee45e64938f7d9eec6854	Il est impossible d’être dans deux endroits au même moment.
une arme	a weapon	1	e541d075f8ad12796fd7dffc37e4a637	Ils n’ont jamais retrouvé l’arme du crime.
véritable	real	1	02b1c55d34e860eb0f8e33e95acd2d0a	Ce collier est fait en or véritable.
amener	to bring	1	62f95686c7118e02e34b972503519a58	Tu devais m’amener Stéphanie avant huit heures.
viser	to aim	1	ca80a133737180127662f5a6de273131	Mes bras sont trop courts, c’est difficile de viser.
retirer	to remove	1	cb5c24238c546b166c69e6b86aa0dae3	Cette tablette est facile à retirer du mur.
une preuve	a proof	1	cf73949f146df3e40c44d4f71a630560	Vous n’avez aucune preuve que j’étais sur la scène du crime.
une image	an image	1	8201292814f2dbf53cf2248d974f1b12	J’aimerais utiliser cette image comme fond d’écran.
une date	a date	1	84766d30d3f5557e356178e7dc7202f2	Le vingt-cinq mai est la date de notre anniversaire.
à travers	through	1	c9a669f12b2e23e5921af26de0f8f327	Nous devrons passer à travers le désert.
un contrôle	a control	1	77fc85e97c2836e197ae8893a086485f	Olivier n’a pas un bon contrôle de sa colère.
total / totale	total	1	28a2ff405aecba68ff38577af936bc9f	Il ressent un désespoir total depuis que Kim l’a laissé.
conserver	to keep	1	4997822b2370e5fe085eccc19456c54d	Je vais conserver ce document pour te le faire signer plus tard.
réel / réelle	real	1	2b83cd1aef8dd3d910c397301415d8f3	Cette situation est réelle, nous devons agir sans délais.
la campagne	the countryside	1	6504ec46c589ddd116f5939ecec117d3	Nous passerons le weekend à la campagne.
naître	to be born	1	48819a6f43ce143cdd2c5e686c7aaeb7	Le fils de mon frère est censé d’etre naître demain.
énorme	enormous	1	7d723ec94d81075058cc3487afe5f6e3	Il y a une énorme différence entre ces deux choses.
tourner	to turn	1	67090363c29a9df9b068fdc3cf504e78	Tu dois tourner la page.
participer	to participate	1	941b3d6785568d89dd24e44f88fc1acc	Je crois que je suis prête à participer à cette course.
vieux / vieille	old	1	4f64cfd36a909b31def3c172fa010326	Cette maison est très vieille, elle a été construite il y a cent ans.
accorder	to grant	1	c87383f67856a9708f2fde0f1c448113	Je t’accorde la permission de sortir.
respecter	to respect	1	14469508df1410afa985e74f2cf64b7f	Il est essentiel de respecter tes parents.
un passage	a passage	1	2e8ddbbf80b5c69ae1edbf0cfcef0370	Il y a un passage secret derrière la bibliothèque.
essentiel / essentielle	essential	1	3ab3555294fd8387d8bb1787d45720bc	Avoir de bonnes notes est essentiel pour être accepté dans ce programme.
adopter	to adopt	1	af56a3f933735177bd840a39dc0d84b0	Je dois convaincre ma femme d’adopter ce chien.
rapide	quick	1	84d560c381038fa094ed453d6831ded1	J’ai besoin d’une solution rapide à mon problème.
environ	about	1	76dae7af553c165c83eb6ae03b80e901	Il y a environ deux litres d’eau dans cette bouteille.
une expérience	an experience	1	f39d926d70f38bd7cedac6db40363b9f	Ce voyage était une merveilleuse expérience.
admettre	to admit	1	9466783ed63ee7e55d8780c1e38a452c	Il l’aime, mais il ne peut pas l’admettre.
découvrir	to discover	1	7e8b2eb050620a6c2ef2b0183e8bd090	Il y a tellement de choses à découvrir en Europe.
subir	to be subjected to	1	e915cd1eb5752ec3d4fcaddc5c998d45	Aimée a subi beaucoup d’événements difficiles l’an dernier.
assister	to attend	1	cb67ea6fd624297f31b3e6d261c905e7	Malheureusement, je ne pourrai pas assister au spectacle de ce soir.
sénateur / sénatrice	senator	1	b3c7b055bda70cb26222ae39171c4d21	Cette décision a été prise par le sénateur.
dépasser	to go beyond	1	5e5e9ac38ade5e6eefeca5492e9cb1b0	La fête était très amusante, elle a dépassé mes attentes.
affirmer	to affirm	1	5d3992dff5ee00da5202bdd74053348d	Personne ne va nous croire, nous sommes les seuls à l’affirmer.
couvrir	to cover	1	a563613b7ed6e283447af477783139e8	La musique est si forte que je dois couvrir mes oreilles!
financer	to finance	1	3322ff2eab720f4522344d108f4e75d0	J’ai un nouveau projet, mais j’ai besoin de ton aide pour le financer.
un processus	a process	1	4f37d34553c94d5e5b1a5758df3b09de	L’adoption est devenue un processus très long.
militaire	military	1	ff72d88a48a42f258c98c13c14304c5f	Mon cousin fait partie des forces militaires.
frais / fraîche	fresh	1	47e6a3cd67e656d275563147824af95c	Ces tomates ne sont pas fraîches.
soumettre	to submit	1	3123b0352c99a5f790d633906812a69b	Tu ne dois jamais soumettre d’informations personnelles par courriel.
une industrie	an industry	1	4f6021a4fd8ea32e05beb46dc868bb57	La mode est une industrie qui change constamment.
apparaître	to appear	1	8a44122ccfa8cfd691f0da24b2861020	Ce cycliste est apparu de nulle part!
une responsabilité	a responsibility	1	c8d0facca249a15e9ac2f3084942a130	Surveille ta petite sœur, elle est ta responsabilité.
réserver	to reserve	1	4f764d33aa6ff3d48562a73ed05db30c	Pour manger à ce restaurant, nous devons d’abord réserver.
une porte	a door	1	a070308df9db52fe13163c6ce4cedca7	J’ai entendu frapper à la porte.
une victime	a victim	1	c9c08f373f2d2dda06970f3fb2e4afc4	Heureusement, la victime a survécu.
un territoire	a territory	1	0f89f5237a77781288b6257942b58411	La Gaule a longtemps été un territoire contesté.
pauvre	poor	1	5bb5f5fab27d22d678ff757295a91362	Plusieurs parties de l’Afrique sont encore très pauvres.
un taux	a rate	1	00b592a3b1eae5b2d6dd1e93db760498	Son taux horaire a récemment augmenté.
posséder	to possess / to own	1	2f1e8b90f1a8cee7761b053e7c360586	Je possède un immeuble au centre-ville.
le matériel	the equipment	1	919d59eca9a42943d2606bfd753ec0b0	Ce sac contient tout le matériel nécessaire.
cent	hundred	1	d3826d1e0a5d8cb68bf7616d2a5faa7b	J’ai cinq cents dollars dans mon portefeuille.
constater	to notice	1	3fc822949472b93b8d4541cbbaa5874b	J’ai constaté que tu avais mis une chemise différente cette fois.
prononcer	to pronounce	1	7bf9b77440447aa68c947ddc67177dab	Ton nom est difficile à prononcer.
organiser	to organize	1	9ec67a194c63711cb34169331bcf1b74	Je dois absolument organiser mon classeur.
blanc / blanche	white	1	b1f2b4b3ee08eb3e7168878aed1a27e0	Ma fleur préférée est le lys blanc.
une origine	an origin	1	8b3ec0e45f0a15e2b17536271807fd97	Quelles sont tes origines?
vendre	to sell	1	39978de4c1de1a793aa597bf4f715fdb	Je ne peux pas vendre cette bague, j’y suis trop attachée.
vite	fast / quickly	1	6ca0a2f4f09ce48cc02ac01c7b1f8298	Nous devons vite partir de cet endroit.
un signe	a sign	1	112f1e05643285d35eaa11222af92505	Notre rencontre était un signe du destin.
dangereux / dangereuse	dangerous	1	dc5df37889c88ef4a9e83192f15e506b	Ce sport est très dangereux : Raphaël s’est brisé la cheville.
déplacer	to move	1	4ab317b10f143fc5bd36c841af6dfe00	Pourriez-vous vous déplacer un peu vert la droite?
une importance	an importance	1	e844832197cd9d5ce27ca29879ba1a6e	Tu ne réalises pas l’importance de ce rendez-vous.
suffire	to suffice	1	ecd81ab2d84b83ea08cf002420a88ef7	J’ai seulement trois dollars, est-ce que ça va suffire?
un espoir	a hope	1	2eb19b9d4043f85eb9a5b0ed778326c2	J’ai de l’espoir pour l’avenir.
davantage	more	1	c29af5f158f77b951ba73a3885b9f057	Tu devrais rire davantage, c’est bon pour ta santé.
une langue	a language	1	98fb1e8adf35cbea3b1552a4856abee4	J’ai toujours rêvé d’apprendre une nouvelle langue.
une énergie	an energy	1	b8a88a623acb5d778d9b511034dd5e95	Je n’ai plus d’énergie après tout cet exercice.
un réseau	a network	1	c652fd5c7da2b3a54cfd005b4151b0e4	Avant de partager vos informations, assurez-vous d’être connecté au réseau.
mourir	to die	1	bd0c53571be3e7f83577df1885851394	Nous allons tous mourir ici!
faible	weak	1	57e82d1d002c4c7d15db92af973a8ca8	Je suis trop faible pour me lever, peux-tu m’aider?
employer	to use	1	965cf41749a58b1e1291b04f8eaccc09	Je refuse d’employer la force pour régler mes problèmes.
saisir	to seize	1	6f056eac68d2eb673e9a7c8612c9acd7	Tu dois absolument saisir cette opportunité.
spécial / spéciale	special	1	d5fed4104c784294a761c9f8204121eb	Elle est une personne très spéciale pour moi.
accompagner	to accompany	1	551f3ad960021116aa47ff0b6081ced2	Pourrais-tu m’accompagner aux toilettes?
actuellement	currently	1	286eddfb43f7d056a446fb56b38c44f6	Je suis chez moi actuellement.
une union	a union	1	b66e31545be57e2252a7507405a3b5f9	Notre mariage est une union symbolique.
supposer	to suppose	1	e6e92ec6fde83f7f5e28d2bc51a8a7fc	Je suppose qu’il ne viendras pas ce soir.
une possibilité	a possibility	1	0a83c66b45a6909425442b653f88bd52	Tu dois considérer toutes les possibilités.
ceci	this	1	67a9f53313335990e1d54dde455d2f0f	Je ne comprends pas ceci, pourriez-vous me donner un autre exemple?
exiger	to demand	1	d3cf40f5aa2ddf9d6bf2b11f6bfb6009	J’exige que tu sortes les poubelles immédiatement.
intervenir	to intervene	1	29a16f301205475e6943894e857f9249	Les gens avaient trop peur d’intervenir.
un fils	a son	1	e25491cec0e8020ea4418f52a4629d82	Mon fils est musicien, je suis si fière de lui.
d’accord	alright	1	d50a23bf9fdc6a12980dbaa667e6c3eb	D’accord, je vais m’occuper de ton chien ce weekend.
fournir	to provide	1	4825b008d95cc7638f3866fd1220adc5	Je peux te fournir des provisions si tu en as besoin.
une différence	a difference	1	89ca67e7e56e8648c9a5a3ed7fdcbf70	Crois-tu vraiment que tes actions vont faire une différence?
protéger	to protect	1	ba2838e2e7d9f224fae4c8ff8df58110	Je l’ai fait pour te protéger.
abandonner	to give up	1	30be6e15e69e8114592ebec172b18c58	Tu y es presque, tu ne peux pas abandonner maintenant!
discuter	to discuss	1	f376daf78a14fcc142b48b6e8113d6bc	Nous devons discuter de ce qui s’est passé hier soir.
battre	to beat	1	2eb1480bf655ce8655ea3341afd0a053	Mon frère me bat tout le temps à ce jeu, ce n’est pas juste!
pire	worse	1	709880ac9c78a545e6d10278a7fd4760	Arrêtez de crier ou la situation sera pire qu’elle soit déjà.
adresser	to address	1	de4f6110b64338738e3a83679c7d9655	J’aimerais lui adresser quelques questions.
préciser	to specify	1	748b034b1ed6592dc05fad8873b39b0f	J’aimerais préciser que je travaille ici depuis huit ans.
une intervention	an intervention	1	76f3ed9c3c1d1fecab9d439fa607bdea	L’intervention de la police était trop tard.
un avis	an opinion	1	05ae2724908bd1b46a2067f7e9a73326	J’ai le droit à mon avis et tu as le droit au tien.
demeurer	to remain / to live	1	bba45f48a662d41d480867bdab850c4c	Cette maison demeure le plus bel endroit où j’ai jamais demeuré.
un chiffre	a number	1	1f92c00bde41cdbaf5826a05f62ca86a	Tu écris tellement mal, je n’arrive pas à lire ce chiffre.
consacrer	to devote	1	b8b512356eab8c32ecb0d2ba1c18b482	Michelle a décidé de se consacrer à l’aide humanitaire.
attirer	to attract	1	0fbe04b577a2ef7c9ed34e2f87f40bdb	Ton parfum attire les moustiques!
divers / diverse	diverse / various	1	8d71f4a526540da016c1f7c826599d1a	Je ne l’ai pas invité pour diverses raisons.
appliquer	to apply	1	01ad6990e9585f148889e8f4e5de1906	Tu dois appliquer une couche de peinture supplémentaire.
frapper	to hit	1	64ac341597fee4f8a12c04c203b6e1ac	Je ne comprends pas pourquoi elle m’a frappé, je n’ai rien fait!
une peur	a fear	1	589aa2afc39ca2420733a0d02e511408	J’ai une terrible peur des hauteurs.
un parlement	a parliament	1	a5f05b8509f8924234e215ebf8b895cf	Allons nous promener devant le Parlement.
remplir	to fill	1	dfb8db3cfc829259125faeb3046b3676	Je vais remplir ma bouteille avant de partir.
forcer	to force	1	7654a5fc1ed6c4d5c4389ee7ecfc18e5	Si elle ne veut pas y aller, tu ne peux pas la forcer.
une lutte	a struggle	1	c9c83543a7dadf4eba949cc991e82b1b	La dépression est une lutte constante pour Martine.
naturel / naturelle	natural	1	9a2c6ef81fee070c4f936b6236024401	Je suis jalouse de sa beauté naturelle.
un air	an air	1	35aea065746dc91913bfa95e78975617	Louis a dit qu’elle était vraiment belle; il y a de l’amour dans l’air!
auteur / auteure	author	1	a445e2c42ee5d46554944efec10d0706	Xavier rêve de devenir un grand auteur.
fermer	to close	1	7080c894b2a98a32e7faec2707d7b77e	Il fait froid, peux-tu fermer la fenêtre?
heureux / heureuse	happy	1	b7612cdf80ab61a3c3b20901a01f3858	Je suis si heureux de t’avoir rencontrée.
une crise	a crisis	1	2b4763abe98e7240a07a8b37d2f37504	Lors d’une crise, il est important de ne pas paniquer.
un numéro	a number	1	df4ef79ac027ce1f6d3599011d34d6c8	Donne-moi ton numéro, je t’appellerai plus tard.
résoudre	to solve	1	c1926bf0b6b13e60815ba8a5e51ab87d	Tu ne vas jamais résoudre tes problèmes avec cette attitude.
publier	to publish	1	b9237b250a2e4fcf95723fa7fb418c36	Personne ne veut publier son article.
une opération	an operation	1	82ee0f59dc179f6d86fc49d17223ae02	Tu devras te reposer après l’opération.
toutefois	however	1	7e674847c7b51b7562cbaba68c86d109	J’accepte de venir avec toi; toutefois, je devrai partir avant neuf heures.
